mach_id,model_cd,pmtc_counter,pmtc_distance,create_update_date
A9CU021000079,C2060,1836437.0,912.0,2025-04-30 06:45:51.000
A9CU021000026,C2060,3718743.0,1509.0,2025-04-30 12:39:14.000
A9CU021000070,C2060,327810.0,333.0,2025-04-30 09:33:42.000
A9CU021000106,C2060,1094438.0,688.0,2025-04-30 06:58:17.000
A9CU021000090,C2060,3982313.0,1640.0,2025-04-30 07:17:57.000
A9CU021000034,C2060,1312582.0,768.0,2025-04-30 08:31:42.000
A9CU021000095,C2060,666093.0,423.0,2025-04-30 08:36:42.000
A9CU021000111,C2060,541041.0,644.0,2025-04-30 08:33:32.000
A9CU021000038,C2060,1371924.0,933.0,2025-04-30 09:02:12.000
A9CU021000078,C2060,4350039.0,1627.0,2025-04-28 06:35:14.000
A9CU021000024,C2060,599393.0,401.0,2025-04-30 09:34:23.000
A9CU021000009,C2060,971131.0,375.0,2025-04-23 12:50:02.000
A9CU021000091,C2060,2560674.0,1135.0,2025-04-30 10:16:13.000
A9CU021000025,C2060,597014.0,390.0,2025-04-30 08:45:42.000
A9CU021000052,C2060,5108512.0,1740.0,2025-04-08 13:37:18.000
A9CU021000010,C2060,1546454.0,655.0,2025-04-30 08:05:58.000
A9CU021000116,C2060,268673.0,369.0,2025-04-30 06:17:11.000
A9CU021000044,C2060,993090.0,609.0,2025-04-30 08:04:12.000
A9CU021000117,C2060,2290612.0,1035.0,2025-04-30 07:33:12.000
A9CU021000083,C2060,930699.0,709.0,2025-04-29 09:50:20.000
A9CU021000099,C2060,1388376.0,855.0,2025-04-30 07:15:38.000
A9CU021000051,C2060,2209894.0,880.0,2025-04-30 09:34:18.000
A9CU021000049,C2060,333447.0,241.0,2025-04-30 15:45:05.000
A9CU021000053,C2060,1856989.0,1200.0,2025-04-02 11:11:14.000
A9CU021000094,C2060,2410640.0,1377.0,2025-04-30 10:22:39.000
A9CU021000064,C2060,969408.0,616.0,2025-04-30 13:33:40.000
A9CU021000119,C2060,289991.0,261.0,2025-04-26 09:30:23.000
A9CU021000067,C2060,286714.0,336.0,2025-04-25 07:53:08.000
A9CU021000076,C2060,637714.0,617.0,2025-04-30 11:15:39.000
A9CU021000050,C2060,2040784.0,861.0,2025-04-30 07:21:38.000
A9CU021000015,C2060,1215587.0,806.0,2025-04-30 07:43:58.000
A9CU021000055,C2060,12617620.0,4356.0,2025-04-30 15:32:41.000
A9CU021000063,C2060,1676815.0,775.0,2025-04-30 06:28:37.000
A9CU021000118,C2060,1126071.0,523.0,2025-04-30 08:02:28.000
A9CU021000123,C2060,1366171.0,766.0,2025-04-28 06:30:24.000
A9CU021000006,C2060,205012.0,339.0,2025-04-22 07:58:37.000
A9CU021000084,C2060,1850750.0,1059.0,2025-04-30 08:41:28.000
A9CU021000098,C2060,1651342.0,855.0,2025-04-30 08:26:08.000
A9CU021000105,C2060,1100144.0,592.0,2025-04-30 06:41:57.000
A9CU021000096,C2060,3472486.0,1197.0,2025-04-29 09:48:50.000
A9CU021000045,C2060,1364705.0,666.0,2025-04-30 06:45:07.000
A9CU021000086,C2060,1941336.0,998.0,2025-04-30 10:30:50.000
A9CU021000112,C2060,1624886.0,638.0,2025-04-30 08:04:08.000
A9CU021000073,C2060,3827618.0,1576.0,2025-04-30 09:43:43.000
A9CU021000002,C2060,40013.0,26.0,2025-04-30 13:10:20.000
A9CU021000068,C2060,7160886.0,2590.0,2025-04-30 05:56:11.000
A9CU021000121,C2060,1470874.0,754.0,2025-04-30 16:07:55.000
A9CU021000072,C2060,929331.0,432.0,2025-04-29 08:03:59.000
A9CU021000077,C2060,662087.0,470.0,2025-04-30 10:44:23.000
A9CU021000039,C2060,1157726.0,625.0,2025-04-30 09:46:59.000
A9CU021000029,C2060,187653.0,259.0,2025-04-08 06:20:35.000
A9CU021000088,C2060,2793203.0,1287.0,2025-04-30 08:17:32.000
A9CU041000006,C2060,631716.0,605.0,2025-04-30 10:07:19.000
A9CU041000005,C2060,642937.0,1034.0,2025-04-30 01:30:35.000
A9CU041000011,C2060,318171.0,448.0,2025-04-16 11:44:32.000
A9CU041000020,C2060,1110807.0,417.0,2025-04-30 04:37:21.000
A9CU041000012,C2060,213451.0,206.0,2025-04-30 10:18:19.000
A9CU041000022,C2060,869247.0,556.0,2025-04-30 06:06:08.000
A9CU041000014,C2060,336352.0,348.0,2025-04-30 02:46:36.000
A9CU041000013,C2060,241781.0,290.0,2025-04-29 06:17:08.000
A9CU041000004,C2060,199914.0,218.0,2025-04-30 03:45:00.000
A9CU041000021,C2060,310053.0,292.0,2025-04-30 06:32:27.000
A9CU041000007,C2060,724511.0,772.0,2025-04-22 01:51:45.000
A9CU041000015,C2060,1028283.0,745.0,2025-04-30 01:40:55.000
A9CU041000010,C2060,555042.0,535.0,2025-04-30 02:04:10.000
A9CU041000023,C2060,697233.0,430.0,2025-04-30 02:32:06.000
A9CU041000017,C2060,362922.0,335.0,2025-04-30 02:01:21.000
A9CU041000018,C2060,523334.0,501.0,2025-04-18 05:26:40.000
A9CU041000001,C2060,1264212.0,768.0,2025-04-30 00:48:30.000
A9CU041000024,C2060,842394.0,822.0,2025-04-30 02:26:46.000
A9CU041000003,C2060,302583.0,197.0,2025-04-30 07:03:18.000
A9CU041000008,C2060,1774091.0,1165.0,2025-04-30 11:06:43.000
A9CU081000138,C2060,1703581.0,993.0,2025-04-30 00:10:35.000
A9CU081000262,C2060,595512.0,502.0,2025-04-30 00:06:29.000
A9CU081000151,C2060,1552661.0,914.0,2025-04-30 07:53:48.000
A9CU081000239,C2060,681084.0,502.0,2025-04-30 00:13:19.000
A9CU081000278,C2060,2324665.0,1302.0,2025-04-30 03:52:40.000
A9CU081000258,C2060,2798801.0,1422.0,2025-04-09 00:35:12.000
A9CU081000259,C2060,3603050.0,1665.0,2025-04-30 01:08:15.000
A9CU081000067,C2060,872030.0,629.0,2025-04-30 01:33:35.000
A9CU081000086,C2060,2677471.0,1149.0,2025-04-30 04:11:06.000
A9CU081000263,C2060,460105.0,358.0,2025-04-30 01:02:25.000
A9CU081000143,C2060,2851480.0,1279.0,2025-04-30 01:00:59.000
A9CU081000250,C2060,778725.0,666.0,2025-04-30 00:06:35.000
A9CU081000268,C2060,3772874.0,1607.0,2025-04-30 01:11:05.000
A9CU081000108,C2060,1439830.0,889.0,2025-04-30 03:34:56.000
A9CU081000157,C2060,1769416.0,996.0,2025-04-30 00:50:05.000
A9CU081000195,C2060,1129332.0,572.0,2025-04-30 02:36:30.000
A9CU081000028,C2060,2649043.0,1306.0,2025-04-30 03:49:06.000
A9CU081000139,C2060,967832.0,529.0,2025-04-30 02:37:50.000
A9CU081000301,C2060,582567.0,485.0,2025-04-30 04:58:17.000
A9CU081000124,C2060,492322.0,291.0,2025-04-29 03:46:21.000
A9CU081000051,C2060,1724796.0,1059.0,2025-04-30 01:16:49.000
A9CU081000283,C2060,2202778.0,1050.0,2025-04-10 08:53:59.000
A9CU081000190,C2060,418847.0,395.0,2025-04-30 08:05:12.000
A9CU081000156,C2060,655964.0,505.0,2025-04-30 00:45:49.000
A9CU081000126,C2060,2732940.0,1638.0,2025-04-30 01:59:16.000
A9CU081000049,C2060,969322.0,487.0,2025-04-30 00:55:05.000
A9CU081000221,C2060,656885.0,534.0,2025-04-30 07:32:02.000
A9CU081000267,C2060,704653.0,449.0,2025-04-29 07:17:29.000
A9CU081000090,C2060,1546492.0,937.0,2025-04-30 00:47:05.000
A9CU081000166,C2060,741041.0,494.0,2025-04-30 02:52:56.000
A9CU081000335,C2060,2125637.0,1075.0,2025-04-30 00:20:09.000
AAC4021000403,C3070,1948049.0,719.0,2025-04-30 10:35:23.000
AAC4021000166,C3070,1213115.0,667.0,2025-04-30 11:54:09.000
AAC4021000037,C3070,375660.0,250.0,2025-04-30 10:06:43.000
AAC4021000172,C3070,1139170.0,750.0,2025-04-30 07:44:12.000
AAC4021000146,C3070,599994.0,475.0,2025-04-25 05:49:27.000
AAC4021000094,C3070,2511762.0,996.0,2025-04-30 11:32:59.000
AAC4021000173,C3070,302529.0,241.0,2025-04-19 09:17:51.000
AAC4021000002,C3070,880252.0,494.0,2025-04-29 10:55:40.000
AAC4021000344,C3070,665681.0,525.0,2025-04-30 09:20:52.000
AAC4021000371,C3070,432999.0,442.0,2025-04-30 10:42:13.000
AAC4021000289,C3070,682528.0,319.0,2025-04-30 04:55:42.000
AAC4021000102,C3070,290633.0,352.0,2025-04-30 08:48:48.000
AAC4021000095,C3070,94976.0,94.0,2025-04-30 09:07:42.000
AAC4021000361,C3070,3360268.0,1131.0,2025-04-30 09:24:38.000
AAC4021000233,C3070,901376.0,543.0,2025-04-30 08:38:22.000
AAC4021000204,C3070,773797.0,682.0,2025-04-30 10:00:09.000
AAC4021000288,C3070,288622.0,175.0,2025-04-30 07:01:42.000
AAC4021000148,C3070,558669.0,300.0,2025-04-30 11:00:29.000
AAC4021000391,C3070,669202.0,486.0,2025-04-25 10:21:28.000
AAC4021000304,C3070,461280.0,368.0,2025-04-30 09:09:18.000
AAC4021000330,C3070,2510346.0,1216.0,2025-04-30 12:02:59.000
AAC4021000407,C3070,331083.0,331.0,2025-04-30 09:32:12.000
AAC4021000169,C3070,2743103.0,887.0,2025-04-25 09:22:34.000
AAC4021000428,C3070,645178.0,425.0,2025-04-30 10:39:33.000
AAC4021000014,C3070,802617.0,509.0,2025-04-30 12:14:59.000
AAC4021000443,C3070,231596.0,302.0,2025-04-30 08:42:58.000
AAC4021000111,C3070,705258.0,499.0,2025-04-30 09:44:28.000
AAC4021000431,C3070,4236424.0,1343.0,2025-04-30 10:28:39.000
AAC4021000313,C3070,3645280.0,1345.0,2025-04-30 13:36:10.000
AAC4021000425,C3070,2227649.0,754.0,2025-04-30 09:32:18.000
AAC4021000395,C3070,238171.0,221.0,2025-04-30 10:37:13.000
AAC4021000412,C3070,676353.0,481.0,2025-04-30 10:09:39.000
AAC4021000382,C3070,2590796.0,1100.0,2025-04-30 14:20:54.000
AAC4021000411,C3070,239757.0,227.0,2025-04-30 10:28:49.000
AAC4021000405,C3070,1766152.0,678.0,2025-04-30 06:45:57.000
AAC4021000089,C3070,5575015.0,1883.0,2025-04-30 11:03:13.000
AAC4021000303,C3070,419692.0,416.0,2025-04-30 10:44:49.000
AAC4021000394,C3070,1229389.0,614.0,2025-04-30 08:06:02.000
AAC4021000165,C3070,121205.0,223.0,2025-04-30 12:42:04.000
AAC4021000092,C3070,308127.0,310.0,2025-04-30 07:48:52.000
AAC4021000013,C3070,1666823.0,816.0,2025-04-30 09:26:28.000
AAC4021000045,C3070,374367.0,536.0,2025-04-30 10:26:53.000
AAC4021000333,C3070,1628594.0,594.0,2025-04-22 07:09:36.000
AAC4021000137,C3070,2606292.0,1067.0,2025-04-16 08:36:42.000
AAC4021000087,C3070,430496.0,423.0,2025-04-30 09:26:28.000
AAC4021000226,C3070,2729367.0,1136.0,2025-04-30 11:31:39.000
AAC4021000047,C3070,714317.0,325.0,2025-04-30 09:55:29.000
AAC4021000036,C3070,1192252.0,769.0,2025-04-30 07:17:58.000
AAC4021000052,C3070,1335583.0,468.0,2025-04-30 09:55:09.000
AAC4021000187,C3070,3496154.0,1336.0,2025-04-29 00:46:30.000
AAC4021000216,C3070,184936.0,153.0,2025-04-19 09:22:21.000
AAC4021000028,C3070,530969.0,507.0,2025-04-30 06:59:57.000
AAC4021000185,C3070,202955.0,182.0,2025-04-30 09:47:19.000
AAC4021000072,C3070,445853.0,282.0,2025-04-30 14:15:04.000
AAC4021000012,C3070,409256.0,184.0,2025-04-24 06:25:34.000
AAC4021000354,C3070,809897.0,452.0,2025-04-30 09:20:58.000
AAC4021000332,C3070,1737752.0,959.0,2025-04-30 12:16:13.000
AAC4021000383,C3070,1266397.0,597.0,2025-04-30 10:42:19.000
AAC4021000177,C3070,714240.0,300.0,2025-04-29 08:34:39.000
AAC4021000064,C3070,467968.0,289.0,2025-04-30 05:03:28.000
AAC4021000100,C3070,598833.0,263.0,2025-04-30 11:40:43.000
AAC4021000078,C3070,2084598.0,1020.0,2025-04-30 07:59:58.000
AAC4021000253,C3070,1082191.0,631.0,2025-04-30 07:31:42.000
AAC4021000230,C3070,1415113.0,708.0,2025-04-30 07:57:58.000
AAC4021000069,C3070,213913.0,122.0,2025-04-30 11:31:23.000
AAC4021000277,C3070,1821100.0,756.0,2025-04-29 11:26:14.000
AAC4021000404,C3070,145105.0,81.0,2025-04-28 11:06:45.000
AAC4021000227,C3070,202601.0,156.0,2025-04-30 07:53:42.000
AAC4021000342,C3070,530403.0,357.0,2025-04-30 13:47:14.000
AAC4021000339,C3070,836745.0,466.0,2025-04-30 09:31:58.000
AAC4041000018,C3070,737745.0,565.0,2025-04-30 10:31:41.000
AAC4041000091,C3070,1063140.0,717.0,2025-04-30 10:25:49.000
AAC4041000061,C3070,1384026.0,1342.0,2025-04-30 07:33:58.000
AAC4041000026,C3070,613929.0,451.0,2025-04-30 01:44:11.000
AAC4041000059,C3070,252291.0,352.0,2025-04-28 06:28:24.000
AAC4041000051,C3070,553343.0,418.0,2025-04-30 08:34:22.000
AAC4041000019,C3070,891805.0,602.0,2025-04-30 01:33:45.000
AAC4041000097,C3070,63520.0,86.0,2025-04-30 00:19:09.000
AAC4041000074,C3070,1011914.0,707.0,2025-04-30 04:41:44.000
AAC4041000005,C3070,480302.0,568.0,2025-04-30 05:02:42.000
AAC4041000108,C3070,1957624.0,1129.0,2025-04-30 08:29:02.000
AAC4041000017,C3070,620524.0,412.0,2025-04-30 02:04:50.000
AAC4041000084,C3070,641261.0,449.0,2025-04-30 23:47:28.000
AAC4041000082,C3070,438414.0,329.0,2025-04-30 01:13:45.000
AAC4041000077,C3070,607554.0,319.0,2025-04-19 02:40:07.000
AAC4041000029,C3070,759256.0,514.0,2025-04-08 17:37:59.000
AAC4041000081,C3070,884853.0,554.0,2025-04-30 02:52:36.000
AAC4041000070,C3070,817790.0,796.0,2025-04-30 02:19:16.000
AAC4041000030,C3070,450428.0,408.0,2025-04-30 02:38:26.000
AAC4041000104,C3070,1040232.0,488.0,2025-04-30 04:18:26.000
AAC4041000021,C3070,5191080.0,1610.0,2025-04-30 07:22:18.000
AAC4041000086,C3070,422219.0,399.0,2025-04-30 04:03:26.000
AAC4041000006,C3070,185866.0,202.0,2025-04-30 01:56:35.000
AAC4041000094,C3070,3113336.0,1053.0,2025-04-30 01:55:50.000
AAC4041000035,C3070,1927973.0,1010.0,2025-04-30 23:19:44.000
AAC4041000024,C3070,802112.0,448.0,2025-04-30 23:40:04.000
AAC4041000069,C3070,572841.0,545.0,2025-04-30 14:00:30.000
AAC4041000066,C3070,892903.0,359.0,2025-04-30 04:08:40.000
AAC4041000096,C3070,250593.0,233.0,2025-04-25 03:46:32.000
AAC4041000095,C3070,552292.0,447.0,2025-04-30 03:34:56.000
AAC4041000041,C3070,1148489.0,569.0,2025-04-30 01:18:05.000
AAC4041000050,C3070,216946.0,186.0,2025-04-30 01:59:56.000
AAC4041000047,C3070,986812.0,499.0,2025-04-30 07:36:58.000
AAC4041000040,C3070,1254486.0,625.0,2025-04-30 02:17:00.000
AAC4041000014,C3070,2518952.0,1363.0,2025-04-30 00:19:09.000
AAC4041000038,C3070,1267796.0,675.0,2025-04-29 23:01:09.000
AAC4041000109,C3070,1945872.0,1155.0,2025-04-30 02:46:26.000
AAC4041000031,C3070,1327629.0,576.0,2025-04-30 03:08:20.000
AAC4041000054,C3070,382944.0,314.0,2025-04-30 22:44:43.000
AAC4041000055,C3070,371297.0,368.0,2025-04-29 02:00:47.000
AAC4041000101,C3070,47072.0,91.0,2025-04-28 04:04:09.000
AAC4041000076,C3070,726547.0,485.0,2025-04-30 03:39:00.000
AAC4041000062,C3070,847149.0,425.0,2025-04-30 10:48:19.000
AAC4041000056,C3070,869320.0,665.0,2025-04-30 02:20:26.000
AAC4041000048,C3070,188886.0,203.0,2025-04-30 02:37:46.000
AAC4041000020,C3070,848439.0,443.0,2025-04-30 22:39:23.000
AAC4041000036,C3070,758383.0,920.0,2025-04-30 05:34:17.000
AAC4041000073,C3070,1164442.0,785.0,2025-04-28 05:52:49.000
AAC4041000065,C3070,1026690.0,600.0,2025-04-30 01:52:10.000
AAC4041000089,C3070,515399.0,407.0,2025-04-29 02:06:37.000
AAC4041000110,C3070,1220188.0,735.0,2025-04-30 01:55:46.000
AAC4041000003,C3070,630918.0,517.0,2025-04-30 01:32:55.000
AAC4041000045,C3070,645506.0,338.0,2025-04-30 00:35:15.000
AAC4041000032,C3070,1370278.0,910.0,2025-04-30 07:35:18.000
AAC4041000103,C3070,117571.0,157.0,2025-04-30 03:05:06.000
AAC4041000063,C3070,381644.0,634.0,2025-04-30 08:00:18.000
AAC4041000028,C3070,50299.0,56.0,2025-04-30 03:38:16.000
AAC4041000016,C3070,701460.0,810.0,2025-04-30 23:57:44.000
AAC4041000022,C3070,844553.0,499.0,2025-04-30 01:18:16.000
AAC4041000044,C3070,757243.0,392.0,2025-04-30 07:06:58.000
AAC4041000025,C3070,990280.0,632.0,2025-04-30 02:52:20.000
AAC4041000049,C3070,525572.0,383.0,2025-04-29 04:50:23.000
AAC4041000023,C3070,278491.0,252.0,2025-04-22 10:16:27.000
AAC4041000085,C3070,306071.0,259.0,2025-04-30 03:34:06.000
AAC4041000090,C3070,137527.0,108.0,2025-04-30 09:51:59.000
AAC4041000039,C3070,1083368.0,609.0,2025-04-30 03:02:40.000
AAC4041000106,C3070,947303.0,754.0,2025-04-30 01:18:35.000
AAC4041000093,C3070,249908.0,250.0,2025-04-30 01:01:01.000
AAC4041000111,C3070,554333.0,490.0,2025-04-30 03:12:06.000
AAC4041000080,C3070,999721.0,484.0,2025-04-30 23:38:39.000
AAC4041000105,C3070,624839.0,425.0,2025-04-08 00:34:44.000
AAC4041000052,C3070,248636.0,177.0,2025-04-30 06:34:17.000
AAC4041000012,C3070,836672.0,484.0,2025-04-30 12:28:39.000
AAC4041000033,C3070,42491.0,65.0,2025-04-30 05:30:07.000
AAC4041000107,C3070,282466.0,301.0,2025-04-30 05:59:47.000
AAC4041000092,C3070,419372.0,319.0,2025-04-21 01:12:25.000
AAC4041000015,C3070,480661.0,322.0,2025-04-30 06:37:07.000
AAC4041000099,C3070,120987.0,176.0,2025-04-30 00:50:35.000
AAC4041000004,C3070,254681.0,204.0,2025-04-30 06:41:07.000
AAC4041000010,C3070,204253.0,217.0,2025-04-30 09:14:58.000
AAC4041000007,C3070,235823.0,225.0,2025-04-10 03:00:32.000
AAC4041000053,C3070,634530.0,413.0,2025-04-30 04:01:06.000
AAC4041000009,C3070,74764.0,203.0,2025-04-30 02:51:06.000
AAC4041000058,C3070,49358.0,88.0,2025-04-29 10:00:24.000
AAC4041000087,C3070,222299.0,235.0,2025-04-29 01:49:07.000
AAC4051000004,C3070,442981.0,332.0,2025-04-30 21:56:57.000
AAC4051000003,C3070,93877.0,65.0,2025-04-30 23:00:27.000
AAC4051000002,C3070,3562137.0,1316.0,2025-04-30 21:57:17.000
AAC4051000001,C3070,2144776.0,872.0,2025-04-30 00:27:55.000
AAC4081000433,C3070,1902329.0,955.0,2025-04-30 05:41:17.000
AAC4081001085,C3070,278171.0,244.0,2025-04-30 04:46:57.000
AAC4081001380,C3070,820508.0,379.0,2025-04-27 04:09:20.000
AAC4081000724,C3070,2149556.0,1103.0,2025-04-30 01:38:46.000
AAC4081000485,C3070,1912182.0,927.0,2025-04-30 01:51:36.000
AAC4081000727,C3070,675334.0,526.0,2025-04-30 00:27:39.000
AAC4081000014,C3070,1690374.0,939.0,2025-04-30 01:15:15.000
AAC4081000254,C3070,427538.0,356.0,2025-04-30 00:57:45.000
AAC4081000021,C3070,2377600.0,1195.0,2025-04-30 04:53:51.000
AAC4081000770,C3070,851135.0,435.0,2025-04-30 06:35:57.000
AAC4081000848,C3070,499063.0,260.0,2025-04-27 07:04:15.000
AAC4081000198,C3070,2387841.0,1042.0,2025-04-30 00:03:55.000
AAC4081000460,C3070,2092564.0,1121.0,2025-04-29 14:54:56.000
AAC4081000530,C3070,1705458.0,1100.0,2025-04-30 05:46:37.000
AAC4081000556,C3070,2455319.0,1096.0,2025-04-30 04:46:57.000
AAC4081000557,C3070,596821.0,433.0,2025-04-30 01:00:59.000
AAC4081000842,C3070,1820071.0,1123.0,2025-04-30 01:28:25.000
AAC4081000166,C3070,1692617.0,880.0,2025-04-30 00:32:26.000
AAC4081000954,C3070,830164.0,368.0,2025-04-30 06:39:51.000
AAC4081001213,C3070,571727.0,467.0,2025-04-30 00:11:55.000
AAC4081000610,C3070,437938.0,355.0,2025-04-30 04:52:27.000
AAC4081001358,C3070,476848.0,310.0,2025-04-30 01:37:35.000
AAC4081000498,C3070,2453508.0,1379.0,2025-04-30 01:00:59.000
AAC4081000712,C3070,1703636.0,989.0,2025-04-30 23:55:48.000
AAC4081001117,C3070,372536.0,299.0,2025-04-30 00:48:39.000
AAC4081001120,C3070,2886803.0,1292.0,2025-04-30 01:19:36.000
AAC4081000801,C3070,563664.0,485.0,2025-04-30 05:44:01.000
AAC4081000822,C3070,1420669.0,834.0,2025-04-30 01:40:06.000
AAC4081000703,C3070,716710.0,496.0,2025-04-30 02:10:10.000
AAC4081000892,C3070,832963.0,567.0,2025-04-30 08:57:08.000
AAC4081000978,C3070,1275509.0,854.0,2025-04-30 04:05:36.000
AAC4081000233,C3070,1520478.0,810.0,2025-04-30 00:44:30.000
AAC4081000063,C3070,499091.0,350.0,2025-04-30 00:44:29.000
AAC4081000707,C3070,585000.0,400.0,2025-04-30 00:34:45.000
AAC4081000292,C3070,3487603.0,1542.0,2025-04-30 00:45:56.000
AAC4081001135,C3070,1761490.0,932.0,2025-04-30 05:48:57.000
AAC4081000905,C3070,1099832.0,611.0,2025-04-30 01:18:15.000
AAC4081000049,C3070,2988195.0,1455.0,2025-04-30 01:50:20.000
AAC4081001108,C3070,1637303.0,853.0,2025-04-30 00:47:15.000
AAC4081001181,C3070,4250126.0,1708.0,2025-04-30 03:56:56.000
AAC4081000843,C3070,1624628.0,892.0,2025-04-30 04:03:10.000
AAC4081000044,C3070,1086705.0,623.0,2025-04-30 00:37:55.000
AAC4081001392,C3070,3816568.0,1686.0,2025-04-30 00:10:35.000
AAC4081000558,C3070,1475910.0,761.0,2025-04-30 05:23:57.000
AAC4081000487,C3070,760210.0,579.0,2025-04-30 02:20:50.000
AAC4081000050,C3070,942010.0,557.0,2025-04-29 08:26:49.000
AAC4081000216,C3070,3726875.0,1535.0,2025-04-30 01:22:49.000
AAC4081000772,C3070,1987476.0,1028.0,2025-04-30 00:24:35.000
AAC4081000559,C3070,320177.0,224.0,2025-04-27 03:13:24.000
AAC4081000273,C3070,3264878.0,1239.0,2025-04-30 03:04:50.000
AAC4081000446,C3070,1301669.0,742.0,2025-04-30 00:45:56.000
AAC4081000083,C3070,2060431.0,931.0,2025-04-30 05:21:07.000
AAC4081001278,C3070,2902340.0,1216.0,2025-04-30 00:29:26.000
AAC4081000392,C3070,2549162.0,1389.0,2025-04-30 00:32:27.000
AAC4081001068,C3070,2508040.0,1163.0,2025-04-30 00:53:19.000
AAC4081000911,C3070,1028628.0,622.0,2025-04-30 02:20:50.000
AAC4081000840,C3070,635240.0,445.0,2025-04-30 07:22:12.000
AAC4081000414,C3070,1563773.0,901.0,2025-04-30 01:15:09.000
AAC4081001306,C3070,477903.0,188.0,2025-04-30 00:25:55.000
AAC4081000106,C3070,1166480.0,514.0,2025-04-30 04:22:21.000
AAC4081000026,C3070,1524053.0,804.0,2025-04-30 08:11:22.000
AAC4081001019,C3070,634313.0,441.0,2025-04-29 05:25:58.000
AAC4081000692,C3070,2332543.0,1668.0,2025-04-30 01:09:47.000
AAC4081000902,C3070,666114.0,491.0,2025-04-30 04:52:07.000
AAC4081001166,C3070,1289309.0,831.0,2025-04-22 05:03:26.000
AAC4081000826,C3070,719218.0,393.0,2025-04-30 01:11:09.000
AAC4081000765,C3070,630984.0,441.0,2025-04-30 01:44:45.000
AAC4081001129,C3070,1445309.0,993.0,2025-04-30 00:05:25.000
AAC4081000062,C3070,1093046.0,553.0,2025-04-30 07:51:18.000
AAC4081000955,C3070,99636.0,139.0,2025-04-30 05:08:27.000
AAC4081000870,C3070,1071756.0,710.0,2025-04-30 04:42:51.000
AAC4081001338,C3070,376440.0,414.0,2025-04-30 03:07:30.000
AAC4081000560,C3070,296825.0,145.0,2025-04-30 00:42:45.000
AAC4081000394,C3070,1722431.0,799.0,2025-04-30 04:25:11.000
AAC4081000496,C3070,1310027.0,773.0,2025-04-30 04:26:27.000
AAC4081001104,C3070,1123352.0,555.0,2025-04-30 01:57:10.000
AAC4081000466,C3070,2277233.0,927.0,2025-04-30 04:57:01.000
AAC4081001370,C3070,734575.0,564.0,2025-04-30 00:05:25.000
AAC4081000875,C3070,1455860.0,671.0,2025-04-30 05:08:27.000
AAC4081000389,C3070,384139.0,302.0,2025-04-30 09:40:33.000
AAC4081000343,C3070,2682551.0,1392.0,2025-04-30 06:56:18.000
AAC4081001251,C3070,499900.0,314.0,2025-04-30 00:58:06.000
AAC4081001173,C3070,966353.0,562.0,2025-04-30 04:21:01.000
AAC4081000366,C3070,2241867.0,1033.0,2025-04-30 00:42:35.000
AAC4081001061,C3070,1061432.0,676.0,2025-04-30 01:24:16.000
AAC4081001016,C3070,1058692.0,590.0,2025-04-03 02:20:29.000
AAC4081000502,C3070,1009108.0,687.0,2025-04-30 00:36:06.000
AAC4081000241,C3070,1620413.0,992.0,2025-04-30 08:22:22.000
AAC4081001214,C3070,1452287.0,778.0,2025-04-30 01:57:10.000
AAC4081000550,C3070,1391205.0,727.0,2025-04-30 02:40:30.000
AAC4081000159,C3070,2068179.0,960.0,2025-04-30 01:22:59.000
AAC4081001227,C3070,961716.0,493.0,2025-04-30 04:36:17.000
AAC4081000445,C3070,459770.0,325.0,2025-04-28 02:28:32.000
AAC4081001381,C3070,967120.0,612.0,2025-04-30 06:22:47.000
AAC4081000453,C3070,1751995.0,942.0,2025-04-30 04:41:37.000
AAC4081000172,C3070,1022886.0,742.0,2025-04-30 01:21:21.000
AAC4081001272,C3070,497371.0,372.0,2025-04-30 00:06:49.000
AAC4081000863,C3070,376591.0,814.0,2025-04-30 06:21:21.000
AAC4081000078,C3070,2209585.0,993.0,2025-04-30 00:50:09.000
AAC4081001359,C3070,965737.0,511.0,2025-04-30 02:36:36.000
AAC4081001322,C3070,1292800.0,983.0,2025-04-30 02:50:30.000
AAC4081000899,C3070,895502.0,598.0,2025-04-30 00:40:45.000
AAC4081001160,C3070,1174060.0,591.0,2025-04-30 01:27:05.000
AAC4081000162,C3070,2492680.0,1094.0,2025-04-30 07:28:22.000
AAC4081000345,C3070,700021.0,553.0,2025-04-30 01:09:39.000
AAC4081000855,C3070,3446362.0,1323.0,2025-04-30 04:36:17.000
AAC4081000961,C3070,1324320.0,671.0,2025-04-30 23:48:44.000
AAC4081000047,C3070,749164.0,552.0,2025-04-30 01:48:56.000
AAC4081000649,C3070,6111373.0,2222.0,2025-04-30 02:08:56.000
AAC4081000572,C3070,1607778.0,976.0,2025-04-30 01:54:20.000
AAC4081001140,C3070,400825.0,377.0,2025-04-30 08:20:08.000
AAC4081000547,C3070,1494324.0,716.0,2025-04-30 01:17:05.000
AAC4081000372,C3070,1430605.0,775.0,2025-04-29 23:56:29.000
AAC4081000805,C3070,411332.0,267.0,2025-04-29 08:35:43.000
AAC4081000420,C3070,785207.0,574.0,2025-04-30 00:18:45.000
AAC4081000444,C3070,3690479.0,1451.0,2025-04-30 04:31:41.000
AAC4081000317,C3070,1910609.0,1100.0,2025-04-30 01:22:46.000
AAC4081000627,C3070,1361638.0,808.0,2025-04-30 00:34:15.000
AAC4081001232,C3070,1172462.0,664.0,2025-04-29 23:47:49.000
